age,unit,sex,indic_em,geo,year,employment
Y20-64,PC_POP,F,EMP_LFS,TR,2012 ,30.9 
Y20-64,PC_POP,F,EMP_LFS,UK,2012 ,68.4 
Y20-64,PC_POP,F,EMP_LFS,US,2012 ,65.3 
Y20-64,PC_POP,M,ACT,AT,2012 ,83.3 
Y20-64,PC_POP,M,ACT,BE,2012 ,78.5 
Y20-64,PC_POP,M,ACT,BG,2012 ,75.8 
Y20-64,PC_POP,M,ACT,CH,2012 ,90.5 
Y20-64,PC_POP,M,ACT,CY,2012 ,86.9 
Y20-64,PC_POP,M,ACT,CZ,2012 ,85.1 
Y20-64,PC_POP,M,ACT,DE,2012 ,86.9 
Y20-64,PC_POP,M,ACT,DK,2012 ,83.5 
Y20-64,PC_POP,M,ACT,EA19,2012 ,83.2 
Y20-64,PC_POP,M,ACT,EE,2012 ,84.1 
Y20-64,PC_POP,M,ACT,EL,2012 ,82.8 
Y20-64,PC_POP,M,ACT,ES,2012 ,85.0 
Y20-64,PC_POP,M,ACT,EU15,2012 ,83.9 
Y20-64,PC_POP,M,ACT,EU27_2020,2012 ,82.4 
Y20-64,PC_POP,M,ACT,EU28,2012 ,82.9 
Y20-64,PC_POP,M,ACT,FI,2012 ,81.8 
Y20-64,PC_POP,M,ACT,FR,2012 ,81.1 e
Y20-64,PC_POP,M,ACT,FX,2012 ,81.3 
Y20-64,PC_POP,M,ACT,HR,2012 ,75.3 
Y20-64,PC_POP,M,ACT,HU,2012 ,75.7 
Y20-64,PC_POP,M,ACT,IE,2012 ,83.2 
Y20-64,PC_POP,M,ACT,IS,2012 ,89.3 
Y20-64,PC_POP,M,ACT,IT,2012 ,79.0 
Y20-64,PC_POP,M,ACT,LT,2012 ,81.6 
Y20-64,PC_POP,M,ACT,LU,2012 ,82.0 
Y20-64,PC_POP,M,ACT,LV,2012 ,83.3 
Y20-64,PC_POP,M,ACT,ME,2012 ,71.8 
Y20-64,PC_POP,M,ACT,MK,2012 ,83.4 
Y20-64,PC_POP,M,ACT,MT,2012 ,83.5 
Y20-64,PC_POP,M,ACT,NL,2012 ,86.5 
Y20-64,PC_POP,M,ACT,NO,2012 ,85.1 
Y20-64,PC_POP,M,ACT,PL,2012 ,79.4 
Y20-64,PC_POP,M,ACT,PT,2012 ,83.1 
Y20-64,PC_POP,M,ACT,RO,2012 ,78.5 
Y20-64,PC_POP,M,ACT,RS,2012 ,: 
Y20-64,PC_POP,M,ACT,SE,2012 ,88.5 
Y20-64,PC_POP,M,ACT,SI,2012 ,78.4 
Y20-64,PC_POP,M,ACT,SK,2012 ,83.8 
Y20-64,PC_POP,M,ACT,TR,2012 ,81.1 
Y20-64,PC_POP,M,ACT,UK,2012 ,86.3 
Y20-64,PC_POP,M,EMP_LFS,AT,2012 ,79.3 
Y20-64,PC_POP,M,EMP_LFS,BE,2012 ,72.7 
Y20-64,PC_POP,M,EMP_LFS,BG,2012 ,65.8 
Y20-64,PC_POP,M,EMP_LFS,CH,2012 ,86.7 
Y20-64,PC_POP,M,EMP_LFS,CY,2012 ,76.1 
Y20-64,PC_POP,M,EMP_LFS,CZ,2012 ,80.2 
Y20-64,PC_POP,M,EMP_LFS,DE,2012 ,82.1 
Y20-64,PC_POP,M,EMP_LFS,DK,2012 ,77.5 
Y20-64,PC_POP,M,EMP_LFS,EA19,2012 ,74.1 
Y20-64,PC_POP,M,EMP_LFS,EE,2012 ,75.1 
Y20-64,PC_POP,M,EMP_LFS,EL,2012 ,65.0 
Y20-64,PC_POP,M,EMP_LFS,ES,2012 ,64.6 
Y20-64,PC_POP,M,EMP_LFS,EU15,2012 ,75.3 
Y20-64,PC_POP,M,EMP_LFS,EU27_2020,2012 ,73.8 
Y20-64,PC_POP,M,EMP_LFS,EU28,2012 ,74.5 
Y20-64,PC_POP,M,EMP_LFS,FI,2012 ,75.5 
Y20-64,PC_POP,M,EMP_LFS,FR,2012 ,73.5 e
Y20-64,PC_POP,M,EMP_LFS,FX,2012 ,73.9 
Y20-64,PC_POP,M,EMP_LFS,HR,2012 ,63.7 
Y20-64,PC_POP,M,EMP_LFS,HU,2012 ,67.3 
Y20-64,PC_POP,M,EMP_LFS,IE,2012 ,68.8 
Y20-64,PC_POP,M,EMP_LFS,IS,2012 ,84.4 
Y20-64,PC_POP,M,EMP_LFS,IT,2012 ,71.5 
Y20-64,PC_POP,M,EMP_LFS,JP,2012 ,85.8 
Y20-64,PC_POP,M,EMP_LFS,LT,2012 ,69.1 
Y20-64,PC_POP,M,EMP_LFS,LU,2012 ,78.5 
Y20-64,PC_POP,M,EMP_LFS,LV,2012 ,70.0 
Y20-64,PC_POP,M,EMP_LFS,ME,2012 ,57.9 
Y20-64,PC_POP,M,EMP_LFS,MK,2012 ,57.5 
Y20-64,PC_POP,M,EMP_LFS,MT,2012 ,79.4 
Y20-64,PC_POP,M,EMP_LFS,NL,2012 ,82.3 
Y20-64,PC_POP,M,EMP_LFS,NO,2012 ,82.4 
Y20-64,PC_POP,M,EMP_LFS,PL,2012 ,72.0 
Y20-64,PC_POP,M,EMP_LFS,PT,2012 ,69.8 
Y20-64,PC_POP,M,EMP_LFS,RO,2012 ,72.8 
Y20-64,PC_POP,M,EMP_LFS,RS,2012 ,: 
Y20-64,PC_POP,M,EMP_LFS,SE,2012 ,81.9 
Y20-64,PC_POP,M,EMP_LFS,SI,2012 ,71.8 
Y20-64,PC_POP,M,EMP_LFS,SK,2012 ,72.8 
Y20-64,PC_POP,M,EMP_LFS,TR,2012 ,75.0 
Y20-64,PC_POP,M,EMP_LFS,UK,2012 ,80.0 
Y20-64,PC_POP,M,EMP_LFS,US,2012 ,76.8 
Y20-64,PC_POP,T,ACT,AT,2012 ,78.1 
Y20-64,PC_POP,T,ACT,BE,2012 ,72.5 
Y20-64,PC_POP,T,ACT,BG,2012 ,71.6 
Y20-64,PC_POP,T,ACT,CH,2012 ,84.8 
Y20-64,PC_POP,T,ACT,CY,2012 ,79.6 
Y20-64,PC_POP,T,ACT,CZ,2012 ,76.7 
Y20-64,PC_POP,T,ACT,DE,2012 ,81.2 
Y20-64,PC_POP,T,ACT,DK,2012 ,80.1 
Y20-64,PC_POP,T,ACT,EA19,2012 ,76.5 
Y20-64,PC_POP,T,ACT,EE,2012 ,80.1 
Y20-64,PC_POP,T,ACT,EL,2012 ,72.6 
Y20-64,PC_POP,T,ACT,ES,2012 ,78.8 
Y20-64,PC_POP,T,ACT,EU15,2012 ,77.2 
Y20-64,PC_POP,T,ACT,EU27_2020,2012 ,75.7 
Y20-64,PC_POP,T,ACT,EU28,2012 ,76.2 
Y20-64,PC_POP,T,ACT,FI,2012 ,79.5 
Y20-64,PC_POP,T,ACT,FR,2012 ,76.1 e
Y20-64,PC_POP,T,ACT,FX,2012 ,76.3 
Y20-64,PC_POP,T,ACT,HR,2012 ,68.7 
Y20-64,PC_POP,T,ACT,HU,2012 ,69.2 
Y20-64,PC_POP,T,ACT,IE,2012 ,75.8 
Y20-64,PC_POP,T,ACT,IS,2012 ,86.4 
Y20-64,PC_POP,T,ACT,IT,2012 ,67.9 
Y20-64,PC_POP,T,ACT,LT,2012 ,79.1 
Y20-64,PC_POP,T,ACT,LU,2012 ,75.2 
Y20-64,PC_POP,T,ACT,LV,2012 ,80.0 
Y20-64,PC_POP,T,ACT,ME,2012 ,64.7 
Y20-64,PC_POP,T,ACT,MK,2012 ,69.6 
Y20-64,PC_POP,T,ACT,MT,2012 ,67.5 
Y20-64,PC_POP,T,ACT,NL,2012 ,80.8 
Y20-64,PC_POP,T,ACT,NO,2012 ,82.2 
Y20-64,PC_POP,T,ACT,PL,2012 ,71.9 
Y20-64,PC_POP,T,ACT,PT,2012 ,78.7 
Y20-64,PC_POP,T,ACT,RO,2012 ,69.5 
Y20-64,PC_POP,T,ACT,RS,2012 ,: 
Y20-64,PC_POP,T,ACT,SE,2012 ,85.5 
Y20-64,PC_POP,T,ACT,SI,2012 ,74.9 
Y20-64,PC_POP,T,ACT,SK,2012 ,75.3 
Y20-64,PC_POP,T,ACT,TR,2012 ,57.4 
Y20-64,PC_POP,T,ACT,UK,2012 ,79.6 
Y20-64,PC_POP,T,EMP_LFS,AT,2012 ,74.4 
Y20-64,PC_POP,T,EMP_LFS,BE,2012 ,67.2 
Y20-64,PC_POP,T,EMP_LFS,BG,2012 ,63.0 
Y20-64,PC_POP,T,EMP_LFS,CH,2012 ,81.0 
Y20-64,PC_POP,T,EMP_LFS,CY,2012 ,70.2 
Y20-64,PC_POP,T,EMP_LFS,CZ,2012 ,71.5 
Y20-64,PC_POP,T,EMP_LFS,DE,2012 ,76.9 
Y20-64,PC_POP,T,EMP_LFS,DK,2012 ,74.3 
Y20-64,PC_POP,T,EMP_LFS,EA19,2012 ,68.0 
Y20-64,PC_POP,T,EMP_LFS,EE,2012 ,72.2 
Y20-64,PC_POP,T,EMP_LFS,EL,2012 ,55.0 
Y20-64,PC_POP,T,EMP_LFS,ES,2012 ,59.6 
Y20-64,PC_POP,T,EMP_LFS,EU15,2012 ,69.3 
Y20-64,PC_POP,T,EMP_LFS,EU27_2020,2012 ,67.6 
Y20-64,PC_POP,T,EMP_LFS,EU28,2012 ,68.4 
Y20-64,PC_POP,T,EMP_LFS,FI,2012 ,74.0 
Y20-64,PC_POP,T,EMP_LFS,FR,2012 ,68.9 e
Y20-64,PC_POP,T,EMP_LFS,FX,2012 ,69.4 
Y20-64,PC_POP,T,EMP_LFS,HR,2012 ,58.1 
Y20-64,PC_POP,T,EMP_LFS,HU,2012 ,61.6 
Y20-64,PC_POP,T,EMP_LFS,IE,2012 ,64.5 
Y20-64,PC_POP,T,EMP_LFS,IS,2012 ,81.8 
Y20-64,PC_POP,T,EMP_LFS,IT,2012 ,60.9 
Y20-64,PC_POP,T,EMP_LFS,JP,2012 ,75.2 
Y20-64,PC_POP,T,EMP_LFS,LT,2012 ,68.5 
Y20-64,PC_POP,T,EMP_LFS,LU,2012 ,71.4 
Y20-64,PC_POP,T,EMP_LFS,LV,2012 ,68.1 
Y20-64,PC_POP,T,EMP_LFS,ME,2012 ,52.0 
Y20-64,PC_POP,T,EMP_LFS,MK,2012 ,48.2 
Y20-64,PC_POP,T,EMP_LFS,MT,2012 ,63.9 
Y20-64,PC_POP,T,EMP_LFS,NL,2012 ,76.6 
Y20-64,PC_POP,T,EMP_LFS,NO,2012 ,79.9 
Y20-64,PC_POP,T,EMP_LFS,PL,2012 ,64.7 
Y20-64,PC_POP,T,EMP_LFS,PT,2012 ,66.3 
Y20-64,PC_POP,T,EMP_LFS,RO,2012 ,64.8 
Y20-64,PC_POP,T,EMP_LFS,RS,2012 ,: 
Y20-64,PC_POP,T,EMP_LFS,SE,2012 ,79.4 
Y20-64,PC_POP,T,EMP_LFS,SI,2012 ,68.3 
Y20-64,PC_POP,T,EMP_LFS,SK,2012 ,65.1 
Y20-64,PC_POP,T,EMP_LFS,TR,2012 ,52.8 
Y20-64,PC_POP,T,EMP_LFS,UK,2012 ,74.1 
Y20-64,PC_POP,T,EMP_LFS,US,2012 ,70.9 
Y20-64,THS_PER,F,ACT,AT,2012 ,1891 
Y20-64,THS_PER,F,ACT,BE,2012 ,2191 
Y20-64,THS_PER,F,ACT,BG,2012 ,1533 
Y20-64,THS_PER,F,ACT,CH,2012 ,1931 
Y20-64,THS_PER,F,ACT,CY,2012 ,202 
Y20-64,THS_PER,F,ACT,CZ,2012 ,2253 
Y20-64,THS_PER,F,ACT,DE,2012 ,18293 
Y20-64,THS_PER,F,ACT,DK,2012 ,1243 
Y20-64,THS_PER,F,ACT,EA19,2012 ,70596 
Y20-64,THS_PER,F,ACT,EE,2012 ,318 
Y20-64,THS_PER,F,ACT,EL,2012 ,2089 
Y20-64,THS_PER,F,ACT,ES,2012 ,10499 
Y20-64,THS_PER,F,ACT,EU15,2012 ,84415 
Y20-64,THS_PER,F,ACT,EU27_2020,2012 ,92073 
Y20-64,THS_PER,F,ACT,EU28,2012 ,105861 
Y20-64,THS_PER,F,ACT,FI,2012 ,1221 
Y20-64,THS_PER,F,ACT,FR,2012 ,13618 e
Y20-64,THS_PER,F,ACT,FX,2012 ,13260 
Y20-64,THS_PER,F,ACT,HR,2012 ,814 
Y20-64,THS_PER,F,ACT,HU,2012 ,1967 
Y20-64,THS_PER,F,ACT,IE,2012 ,959 
Y20-64,THS_PER,F,ACT,IS,2012 ,76 
Y20-64,THS_PER,F,ACT,IT,2012 ,10433 
Y20-64,THS_PER,F,ACT,LT,2012 ,724 
Y20-64,THS_PER,F,ACT,LU,2012 ,109 
Y20-64,THS_PER,F,ACT,LV,2012 ,502 
Y20-64,THS_PER,F,ACT,ME,2012 ,109 
Y20-64,THS_PER,F,ACT,MK,2012 ,361 
Y20-64,THS_PER,F,ACT,MT,2012 ,65 
Y20-64,THS_PER,F,ACT,NL,2012 ,3750 
Y20-64,THS_PER,F,ACT,NO,2012 ,1153 
Y20-64,THS_PER,F,ACT,PL,2012 ,7628 
Y20-64,THS_PER,F,ACT,PT,2012 ,2447 
Y20-64,THS_PER,F,ACT,RO,2012 ,3797 
Y20-64,THS_PER,F,ACT,RS,2012 ,: 
Y20-64,THS_PER,F,ACT,SE,2012 ,2242 
Y20-64,THS_PER,F,ACT,SI,2012 ,456 
Y20-64,THS_PER,F,ACT,SK,2012 ,1186 
Y20-64,THS_PER,F,ACT,TR,2012 ,7404 
Y20-64,THS_PER,F,ACT,UK,2012 ,13788 
Y20-64,THS_PER,F,EMP_LFS,AT,2012 ,1806 
Y20-64,THS_PER,F,EMP_LFS,BE,2012 ,2031 
Y20-64,THS_PER,F,EMP_LFS,BG,2012 ,1371 
Y20-64,THS_PER,F,EMP_LFS,CH,2012 ,1841 
Y20-64,THS_PER,F,EMP_LFS,CY,2012 ,180 
Y20-64,THS_PER,F,EMP_LFS,CZ,2012 ,2071 
Y20-64,THS_PER,F,EMP_LFS,DE,2012 ,17353 
Y20-64,THS_PER,F,EMP_LFS,DK,2012 ,1153 
Y20-64,THS_PER,F,EMP_LFS,EA19,2012 ,62647 
Y20-64,THS_PER,F,EMP_LFS,EE,2012 ,289 
Y20-64,THS_PER,F,EMP_LFS,EL,2012 ,1506 
Y20-64,THS_PER,F,EMP_LFS,ES,2012 ,7921 
Y20-64,THS_PER,F,EMP_LFS,EU15,2012 ,75750 
Y20-64,THS_PER,F,EMP_LFS,EU27_2020,2012 ,82157 
Y20-64,THS_PER,F,EMP_LFS,EU28,2012 ,95046 
Y20-64,THS_PER,F,EMP_LFS,FI,2012 ,1145 
Y20-64,THS_PER,F,EMP_LFS,FR,2012 ,12336 e
Y20-64,THS_PER,F,EMP_LFS,FX,2012 ,12063 
Y20-64,THS_PER,F,EMP_LFS,HR,2012 ,688 
Y20-64,THS_PER,F,EMP_LFS,HU,2012 ,1760 
Y20-64,THS_PER,F,EMP_LFS,IE,2012 ,843 
Y20-64,THS_PER,F,EMP_LFS,IS,2012 ,72 
Y20-64,THS_PER,F,EMP_LFS,IT,2012 ,9236 
Y20-64,THS_PER,F,EMP_LFS,JP,2012 ,23830 
Y20-64,THS_PER,F,EMP_LFS,LT,2012 ,640 
Y20-64,THS_PER,F,EMP_LFS,LU,2012 ,103 
Y20-64,THS_PER,F,EMP_LFS,LV,2012 ,432 
Y20-64,THS_PER,F,EMP_LFS,ME,2012 ,88 
Y20-64,THS_PER,F,EMP_LFS,MK,2012 ,252 
Y20-64,THS_PER,F,EMP_LFS,MT,2012 ,62 
Y20-64,THS_PER,F,EMP_LFS,NL,2012 ,3542 
Y20-64,THS_PER,F,EMP_LFS,NO,2012 ,1127 
Y20-64,THS_PER,F,EMP_LFS,PL,2012 ,6807 
Y20-64,THS_PER,F,EMP_LFS,PT,2012 ,2067 
Y20-64,THS_PER,F,EMP_LFS,RO,2012 ,3566 
Y20-64,THS_PER,F,EMP_LFS,RS,2012 ,: 
Y20-64,THS_PER,F,EMP_LFS,SE,2012 ,2094 
Y20-64,THS_PER,F,EMP_LFS,SI,2012 ,413 
Y20-64,THS_PER,F,EMP_LFS,SK,2012 ,1017 
Y20-64,THS_PER,F,EMP_LFS,TR,2012 ,6710 
Y20-64,THS_PER,F,EMP_LFS,UK,2012 ,12889 
Y20-64,THS_PER,F,EMP_LFS,US,2012 ,61471 
Y20-64,THS_PER,M,ACT,AT,2012 ,2131 
Y20-64,THS_PER,M,ACT,BE,2012 ,2603 
Y20-64,THS_PER,M,ACT,BG,2012 ,1742 
Y20-64,THS_PER,M,ACT,CH,2012 ,2246 
Y20-64,THS_PER,M,ACT,CY,2012 ,221 
Y20-64,THS_PER,M,ACT,CZ,2012 ,2887 
Y20-64,THS_PER,M,ACT,DE,2012 ,21112 
Y20-64,THS_PER,M,ACT,DK,2012 ,1369 
Y20-64,THS_PER,M,ACT,EA19,2012 ,83003 
Y20-64,THS_PER,M,ACT,EE,2012 ,332 
Y20-64,THS_PER,M,ACT,EL,2012 ,2693 
Y20-64,THS_PER,M,ACT,ES,2012 ,12477 
Y20-64,THS_PER,M,ACT,EU15,2012 ,98872 
Y20-64,THS_PER,M,ACT,EU27_2020,2012 ,108977 
Y20-64,THS_PER,M,ACT,EU28,2012 ,124870 
Y20-64,THS_PER,M,ACT,FI,2012 ,1317 
Y20-64,THS_PER,M,ACT,FR,2012 ,14825 e
Y20-64,THS_PER,M,ACT,FX,2012 ,14456 
Y20-64,THS_PER,M,ACT,HR,2012 ,981 
Y20-64,THS_PER,M,ACT,HU,2012 ,2277 
Y20-64,THS_PER,M,ACT,IE,2012 ,1143 
Y20-64,THS_PER,M,ACT,IS,2012 ,83 
Y20-64,THS_PER,M,ACT,IT,2012 ,14150 
Y20-64,THS_PER,M,ACT,LT,2012 ,708 
Y20-64,THS_PER,M,ACT,LU,2012 ,135 
Y20-64,THS_PER,M,ACT,LV,2012 ,494 
Y20-64,THS_PER,M,ACT,ME,2012 ,135 
Y20-64,THS_PER,M,ACT,MK,2012 ,557 
Y20-64,THS_PER,M,ACT,MT,2012 ,110 
Y20-64,THS_PER,M,ACT,NL,2012 ,4338 
Y20-64,THS_PER,M,ACT,NO,2012 ,1301 
Y20-64,THS_PER,M,ACT,PL,2012 ,9303 
Y20-64,THS_PER,M,ACT,PT,2012 ,2569 
Y20-64,THS_PER,M,ACT,RO,2012 ,4928 
Y20-64,THS_PER,M,ACT,RS,2012 ,: 
Y20-64,THS_PER,M,ACT,SE,2012 ,2487 
Y20-64,THS_PER,M,ACT,SI,2012 ,530 
Y20-64,THS_PER,M,ACT,SK,2012 ,1487 
Y20-64,THS_PER,M,ACT,TR,2012 ,17421 
Y20-64,THS_PER,M,ACT,UK,2012 ,15894 
Y20-64,THS_PER,M,EMP_LFS,AT,2012 ,2029 
Y20-64,THS_PER,M,EMP_LFS,BE,2012 ,2410 
Y20-64,THS_PER,M,EMP_LFS,BG,2012 ,1511 
Y20-64,THS_PER,M,EMP_LFS,CH,2012 ,2152 
Y20-64,THS_PER,M,EMP_LFS,CY,2012 ,193 
Y20-64,THS_PER,M,EMP_LFS,CZ,2012 ,2720 
Y20-64,THS_PER,M,EMP_LFS,DE,2012 ,19937 
Y20-64,THS_PER,M,EMP_LFS,DK,2012 ,1270 
Y20-64,THS_PER,M,EMP_LFS,EA19,2012 ,73876 
Y20-64,THS_PER,M,EMP_LFS,EE,2012 ,297 
Y20-64,THS_PER,M,EMP_LFS,EL,2012 ,2114 
Y20-64,THS_PER,M,EMP_LFS,ES,2012 ,9472 
Y20-64,THS_PER,M,EMP_LFS,EU15,2012 ,88794 
Y20-64,THS_PER,M,EMP_LFS,EU27_2020,2012 ,97538 
Y20-64,THS_PER,M,EMP_LFS,EU28,2012 ,112271 
Y20-64,THS_PER,M,EMP_LFS,FI,2012 ,1215 
Y20-64,THS_PER,M,EMP_LFS,FR,2012 ,13435 e
Y20-64,THS_PER,M,EMP_LFS,FX,2012 ,13149 
Y20-64,THS_PER,M,EMP_LFS,HR,2012 ,829 
Y20-64,THS_PER,M,EMP_LFS,HU,2012 ,2023 
Y20-64,THS_PER,M,EMP_LFS,IE,2012 ,945 
Y20-64,THS_PER,M,EMP_LFS,IS,2012 ,78 
Y20-64,THS_PER,M,EMP_LFS,IT,2012 ,12804 
Y20-64,THS_PER,M,EMP_LFS,JP,2012 ,32090 
Y20-64,THS_PER,M,EMP_LFS,LT,2012 ,600 
Y20-64,THS_PER,M,EMP_LFS,LU,2012 ,129 
Y20-64,THS_PER,M,EMP_LFS,LV,2012 ,415 
Y20-64,THS_PER,M,EMP_LFS,ME,2012 ,109 
Y20-64,THS_PER,M,EMP_LFS,MK,2012 ,384 
Y20-64,THS_PER,M,EMP_LFS,MT,2012 ,104 
Y20-64,THS_PER,M,EMP_LFS,NL,2012 ,4126 
Y20-64,THS_PER,M,EMP_LFS,NO,2012 ,1259 
Y20-64,THS_PER,M,EMP_LFS,PL,2012 ,8437 
Y20-64,THS_PER,M,EMP_LFS,PT,2012 ,2159 
Y20-64,THS_PER,M,EMP_LFS,RO,2012 ,4571 
Y20-64,THS_PER,M,EMP_LFS,RS,2012 ,: 
Y20-64,THS_PER,M,EMP_LFS,SE,2012 ,2301 
Y20-64,THS_PER,M,EMP_LFS,SI,2012 ,485 
Y20-64,THS_PER,M,EMP_LFS,SK,2012 ,1292 
Y20-64,THS_PER,M,EMP_LFS,TR,2012 ,16122 
Y20-64,THS_PER,M,EMP_LFS,UK,2012 ,14733 
Y20-64,THS_PER,M,EMP_LFS,US,2012 ,69327 
Y20-64,THS_PER,T,ACT,AT,2012 ,4023 
Y20-64,THS_PER,T,ACT,BE,2012 ,4794 
Y20-64,THS_PER,T,ACT,BG,2012 ,3275 
Y20-64,THS_PER,T,ACT,CH,2012 ,4178 
Y20-64,THS_PER,T,ACT,CY,2012 ,423 
Y20-64,THS_PER,T,ACT,CZ,2012 ,5140 
Y20-64,THS_PER,T,ACT,DE,2012 ,39405 
Y20-64,THS_PER,T,ACT,DK,2012 ,2612 
Y20-64,THS_PER,T,ACT,EA19,2012 ,153599 
Y20-64,THS_PER,T,ACT,EE,2012 ,651 
Y20-64,THS_PER,T,ACT,EL,2012 ,4782 
Y20-64,THS_PER,T,ACT,ES,2012 ,22975 
Y20-64,THS_PER,T,ACT,EU15,2012 ,183288 
Y20-64,THS_PER,T,ACT,EU27_2020,2012 ,201050 
Y20-64,THS_PER,T,ACT,EU28,2012 ,230732 
Y20-64,THS_PER,T,ACT,FI,2012 ,2537 
Y20-64,THS_PER,T,ACT,FR,2012 ,28443 e
Y20-64,THS_PER,T,ACT,FX,2012 ,27716 
Y20-64,THS_PER,T,ACT,HR,2012 ,1795 
Y20-64,THS_PER,T,ACT,HU,2012 ,4244 
Y20-64,THS_PER,T,ACT,IE,2012 ,2102 
Y20-64,THS_PER,T,ACT,IS,2012 ,159 
Y20-64,THS_PER,T,ACT,IT,2012 ,24582 
Y20-64,THS_PER,T,ACT,LT,2012 ,1432 
Y20-64,THS_PER,T,ACT,LU,2012 ,244 
Y20-64,THS_PER,T,ACT,LV,2012 ,996 
Y20-64,THS_PER,T,ACT,ME,2012 ,244 
Y20-64,THS_PER,T,ACT,MK,2012 ,919 
Y20-64,THS_PER,T,ACT,MT,2012 ,175 
Y20-64,THS_PER,T,ACT,NL,2012 ,8088 
Y20-64,THS_PER,T,ACT,NO,2012 ,2455 
Y20-64,THS_PER,T,ACT,PL,2012 ,16931 
Y20-64,THS_PER,T,ACT,PT,2012 ,5017 
Y20-64,THS_PER,T,ACT,RO,2012 ,8725 
Y20-64,THS_PER,T,ACT,RS,2012 ,: 
Y20-64,THS_PER,T,ACT,SE,2012 ,4729 
Y20-64,THS_PER,T,ACT,SI,2012 ,985 
Y20-64,THS_PER,T,ACT,SK,2012 ,2673 
Y20-64,THS_PER,T,ACT,TR,2012 ,24825 
Y20-64,THS_PER,T,ACT,UK,2012 ,29682 
Y20-64,THS_PER,T,EMP_LFS,AT,2012 ,3835 
Y20-64,THS_PER,T,EMP_LFS,BE,2012 ,4441 
Y20-64,THS_PER,T,EMP_LFS,BG,2012 ,2882 
Y20-64,THS_PER,T,EMP_LFS,CH,2012 ,3993 
Y20-64,THS_PER,T,EMP_LFS,CY,2012 ,373 
Y20-64,THS_PER,T,EMP_LFS,CZ,2012 ,4791 
Y20-64,THS_PER,T,EMP_LFS,DE,2012 ,37290 
Y20-64,THS_PER,T,EMP_LFS,DK,2012 ,2423 
Y20-64,THS_PER,T,EMP_LFS,EA19,2012 ,136523 
Y20-64,THS_PER,T,EMP_LFS,EE,2012 ,586 
Y20-64,THS_PER,T,EMP_LFS,EL,2012 ,3620 
Y20-64,THS_PER,T,EMP_LFS,ES,2012 ,17393 
Y20-64,THS_PER,T,EMP_LFS,EU15,2012 ,164544 
Y20-64,THS_PER,T,EMP_LFS,EU27_2020,2012 ,179695 
Y20-64,THS_PER,T,EMP_LFS,EU28,2012 ,207317 
Y20-64,THS_PER,T,EMP_LFS,FI,2012 ,2360 
Y20-64,THS_PER,T,EMP_LFS,FR,2012 ,25770 e
Y20-64,THS_PER,T,EMP_LFS,FX,2012 ,25212 
Y20-64,THS_PER,T,EMP_LFS,HR,2012 ,1517 
Y20-64,THS_PER,T,EMP_LFS,HU,2012 ,3783 
Y20-64,THS_PER,T,EMP_LFS,IE,2012 ,1788 
Y20-64,THS_PER,T,EMP_LFS,IS,2012 ,150 
Y20-64,THS_PER,T,EMP_LFS,IT,2012 ,22040 
Y20-64,THS_PER,T,EMP_LFS,JP,2012 ,55920 
Y20-64,THS_PER,T,EMP_LFS,LT,2012 ,1240 
Y20-64,THS_PER,T,EMP_LFS,LU,2012 ,231 
Y20-64,THS_PER,T,EMP_LFS,LV,2012 ,847 
Y20-64,THS_PER,T,EMP_LFS,ME,2012 ,197 
Y20-64,THS_PER,T,EMP_LFS,MK,2012 ,637 
Y20-64,THS_PER,T,EMP_LFS,MT,2012 ,166 
Y20-64,THS_PER,T,EMP_LFS,NL,2012 ,7668 
Y20-64,THS_PER,T,EMP_LFS,NO,2012 ,2386 
Y20-64,THS_PER,T,EMP_LFS,PL,2012 ,15244 
Y20-64,THS_PER,T,EMP_LFS,PT,2012 ,4225 
Y20-64,THS_PER,T,EMP_LFS,RO,2012 ,8137 
Y20-64,THS_PER,T,EMP_LFS,RS,2012 ,: 
Y20-64,THS_PER,T,EMP_LFS,SE,2012 ,4395 
Y20-64,THS_PER,T,EMP_LFS,SI,2012 ,898 
Y20-64,THS_PER,T,EMP_LFS,SK,2012 ,2309 
Y20-64,THS_PER,T,EMP_LFS,TR,2012 ,22832 
Y20-64,THS_PER,T,EMP_LFS,UK,2012 ,27622 
Y20-64,THS_PER,T,EMP_LFS,US,2012 ,130798 
Y25-54,PC_POP,F,ACT,AT,2012 ,84.0 
Y25-54,PC_POP,F,ACT,BE,2012 ,79.1 
Y25-54,PC_POP,F,ACT,BG,2012 ,79.8 
Y25-54,PC_POP,F,ACT,CH,2012 ,83.6 
Y25-54,PC_POP,F,ACT,CY,2012 ,82.0 
Y25-54,PC_POP,F,ACT,CZ,2012 ,80.9 
Y25-54,PC_POP,F,ACT,DE,2012 ,82.3 
Y25-54,PC_POP,F,ACT,DK,2012 ,84.4 
Y25-54,PC_POP,F,ACT,EA19,2012 ,79.0 
Y25-54,PC_POP,F,ACT,EE,2012 ,83.5 
Y25-54,PC_POP,F,ACT,EL,2012 ,74.0 
Y25-54,PC_POP,F,ACT,ES,2012 ,81.1 
Y25-54,PC_POP,F,ACT,EU15,2012 ,79.1 
Y25-54,PC_POP,F,ACT,EU27_2020,2012 ,79.0 
Y25-54,PC_POP,F,ACT,EU28,2012 ,79.0 
Y25-54,PC_POP,F,ACT,FI,2012 ,84.1 
Y25-54,PC_POP,F,ACT,FR,2012 ,82.6 e
